지역코드,아파트,시도명,시군구,법정동,지번,건축년도,거래일,전용면적,층,거래금액
11680,역삼I'PARK,서울특별시,강남구,역삼동,713-11,2006.0,2022-01-21,130.143,4,"340,000"
11680,역삼래미안,서울특별시,강남구,역삼동,757,2005.0,2022-01-26,80.87,8,"268,000"
11680,개나리래미안,서울특별시,강남구,역삼동,754,2006.0,2022-01-26,129.8,18,"315,000"
11680,한화진넥스빌,서울특별시,강남구,역삼동,706-20,2001.0,2022-01-27,43.58,20,"46,500"
11680,브라운스톤역삼,서울특별시,강남구,역삼동,747-5,2004.0,2022-01-27,59.96,7,"109,000"
11680,마이다스힐빌라트,서울특별시,강남구,역삼동,728-6,2003.0,2022-01-28,243.52,2,"72,000"
11680,테헤란아이파크,서울특별시,강남구,역삼동,709-5,2014.0,2022-01-31,70.8333,2,"220,000"
11680,현대1차101동~106동,서울특별시,강남구,개포동,653,1984.0,2022-01-05,95.4,2,"275,000"
11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992.0,2022-01-08,33.18,7,"125,000"
11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992.0,2022-01-11,33.18,5,"120,000"
11680,개포주공6단지,서울특별시,강남구,개포동,185,1983.0,2022-01-15,83.21,8,"280,000"
11680,래미안블레스티지,서울특별시,강남구,개포동,1280,2019.0,2022-01-15,84.943,7,"300,000"
11680,현대2,서울특별시,강남구,개포동,654,1986.0,2022-01-15,84.81,8,"272,000"
11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992.0,2022-01-25,33.18,8,"120,000"
11680,삼환아파트101동,서울특별시,강남구,청담동,10,1999.0,2022-01-17,84.91,2,"170,000"
11680,라테라스청담,서울특별시,강남구,청담동,76-12,2018.0,2022-01-17,18.62,8,"34,000"
11680,신동아,서울특별시,강남구,청담동,134-16,1997.0,2022-01-19,84.94,2,"220,000"
11680,미켈란107,서울특별시,강남구,삼성동,107,2003.0,2022-01-06,83.0,14,"205,000"
11680,동일파크스위트,서울특별시,강남구,삼성동,100-14,2007.0,2022-01-06,174.15,12,"405,000"
11680,래미안라클래시,서울특별시,강남구,삼성동,189,2021.0,2022-01-17,115.93,21,"501,750"
11680,래미안라클래시,서울특별시,강남구,삼성동,189,2021.0,2022-01-21,71.9,22,"311,500"
11680,포스코트,서울특별시,강남구,삼성동,146,2003.0,2022-01-26,160.28,7,"281,000"
11680,아이파크,서울특별시,강남구,삼성동,87,2004.0,2022-01-26,145.046,9,"420,000"
11680,아이파크,서울특별시,강남구,삼성동,87,2004.0,2022-01-28,156.857,6,"475,000"
11680,삼성리치빌1,서울특별시,강남구,삼성동,52-9,2003.0,2022-01-28,84.98,4,"149,000"
11680,동부센트레빌,서울특별시,강남구,대치동,670,2005.0,2022-01-07,145.83,21,"425,000"
11680,래미안대치하이스턴,서울특별시,강남구,대치동,985,1989.0,2022-01-08,110.39,14,"280,000"
11680,은마,서울특별시,강남구,대치동,316,1979.0,2022-01-11,76.79,9,"249,000"
11680,대우아이빌멤버스(891-26),서울특별시,강남구,대치동,891-26,2003.0,2022-01-12,51.026,10,"54,500"
11680,대우아이빌명문가(891-23),서울특별시,강남구,대치동,891-23,2004.0,2022-01-13,35.72,7,"29,000"
11680,"쌍용대치아파트1동,2동,3동,5동,6동",서울특별시,강남구,대치동,66,1983.0,2022-01-28,83.56,12,"270,000"
11680,압구정하이츠파크,서울특별시,강남구,신사동,632,2004.0,2022-01-12,213.05,19,"550,000"
11680,그랑디오스,서울특별시,강남구,논현동,268-12,2004.0,2022-01-08,132.96,5,"159,140"
11680,그랑디오스,서울특별시,강남구,논현동,268-12,2004.0,2022-01-08,132.96,5,"159,140"
11680,거평프리젠,서울특별시,강남구,논현동,196,1996.0,2022-01-15,32.835,6,"40,000"
11680,동양파라곤,서울특별시,강남구,논현동,245,2004.0,2022-01-18,157.41,7,"320,000"
11680,마일스디오빌,서울특별시,강남구,논현동,58-2,2004.0,2022-01-26,36.29,4,"37,000"
11680,마일스디오빌,서울특별시,강남구,논현동,58-2,2004.0,2022-01-27,36.29,14,"42,000"
11680,"현대1차(12,13,21,22,31,32,33동)",서울특별시,강남구,압구정동,369-1,1976.0,2022-01-18,196.21,9,"800,000"
11680,엘에이치강남힐스테이트,서울특별시,강남구,자곡동,619,2015.0,2022-01-08,51.96,7,"103,000"
11680,엘에이치강남힐스테이트,서울특별시,강남구,자곡동,619,2015.0,2022-01-08,51.99,7,"103,000"
11680,엘에이치강남힐스테이트,서울특별시,강남구,자곡동,619,2015.0,2022-01-17,51.96,11,"118,000"
11680,샘터마을,서울특별시,강남구,일원동,718,1994.0,2022-01-06,101.97,10,"265,000"
11680,디에이치자이개포,서울특별시,강남구,일원동,743,2021.0,2022-01-26,84.94,29,"208,273"
11680,까치마을,서울특별시,강남구,수서동,746,1993.0,2022-01-07,34.44,9,"105,000"
11680,아카데미스위트1,서울특별시,강남구,도곡동,467-7,2004.0,2022-01-06,122.07,22,"220,000"
11680,타워팰리스2,서울특별시,강남구,도곡동,467-17,2003.0,2022-01-12,154.35,42,"410,000"
11680,중명하니빌,서울특별시,강남구,도곡동,965,1997.0,2022-01-14,30.58,5,"49,500"
11680,현대비젼21,서울특별시,강남구,도곡동,467-19,1999.0,2022-01-14,35.48,20,"50,000"
11680,삼성,서울특별시,강남구,도곡동,161,1994.0,2022-01-15,84.91,5,"220,000"
11680,SK허브프리모,서울특별시,강남구,도곡동,953-1,2006.0,2022-01-18,33.8,8,"37,400"
11680,한신(개포),서울특별시,강남구,도곡동,464,1985.0,2022-01-23,83.86,5,"281,000"
11680,타워팰리스3,서울특별시,강남구,도곡동,467-29,2004.0,2022-01-27,163.567,42,"420,000"
11710,리센츠,서울특별시,송파구,잠실동,22,2008.0,2022-01-02,84.99,5,"250,000"
11710,리센츠,서울특별시,송파구,잠실동,22,2008.0,2022-01-08,124.22,6,"300,000"
11710,주공아파트 5단지,서울특별시,송파구,잠실동,27,1978.0,2022-01-15,76.5,11,"278,000"
11710,리센츠,서울특별시,송파구,잠실동,22,2008.0,2022-01-20,124.22,3,"305,000"
11710,아시아선수촌아파트,서울특별시,송파구,잠실동,86,1986.0,2022-01-23,178.325,8,"473,000"
11710,주공아파트 5단지,서울특별시,송파구,잠실동,27,1978.0,2022-01-28,76.5,7,"278,000"
11710,파크리오,서울특별시,송파구,신천동,17,2008.0,2022-01-13,84.79,3,"220,000"
11710,파크리오,서울특별시,송파구,신천동,17,2008.0,2022-01-18,59.86,11,"195,000"
11710,장미1,서울특별시,송파구,신천동,7,1979.0,2022-01-20,99.0,12,"250,000"
11710,장미1,서울특별시,송파구,신천동,7,1979.0,2022-01-21,82.45,4,"230,000"
11710,파크리오,서울특별시,송파구,신천동,17,2008.0,2022-01-22,59.95,7,"195,000"
11710,파크리오,서울특별시,송파구,신천동,17,2008.0,2022-01-23,84.79,7,"225,000"
11710,파크리오,서울특별시,송파구,신천동,17,2008.0,2022-01-24,84.9,30,"216,400"
11710,장미2,서울특별시,송파구,신천동,11,1979.0,2022-01-26,99.0,12,"250,000"
11710,장미1,서울특별시,송파구,신천동,7,1979.0,2022-01-27,155.22,3,"300,000"
11710,장미1,서울특별시,송파구,신천동,7,1979.0,2022-01-28,82.45,6,"232,500"
11710,롯데캐슬골드,서울특별시,송파구,신천동,7-18,2005.0,2022-01-28,187.65,20,"280,000"
11710,장미2,서울특별시,송파구,신천동,11,1979.0,2022-01-28,71.2,7,"215,000"
11710,장미2,서울특별시,송파구,신천동,11,1979.0,2022-01-28,71.2,7,"215,000"
11710,장미2,서울특별시,송파구,신천동,11,1979.0,2022-01-28,99.0,5,"254,000"
11710,쌍용,서울특별시,송파구,풍납동,401-1,1994.0,2022-01-17,84.85,11,"140,000"
11710,동아한가람1,서울특별시,송파구,풍납동,506,1995.0,2022-01-22,84.38,9,"125,000"
11710,트윈레이크팰리스빌,서울특별시,송파구,송파동,58-15,2018.0,2022-01-03,29.25,5,"36,700"
11710,한양아파트,서울특별시,송파구,송파동,119,1983.0,2022-01-08,119.68,11,"187,500"
11710,위례캐스빌,서울특별시,송파구,송파동,104-1,2003.0,2022-01-19,83.9,6,"76,500"
11710,현대,서울특별시,송파구,송파동,163-14,1997.0,2022-01-22,84.96,16,"135,000"
11710,우성,서울특별시,송파구,가락동,96-1,1986.0,2022-01-03,43.79,1,"102,000"
11710,우성,서울특별시,송파구,가락동,96-1,1986.0,2022-01-04,43.79,12,"110,500"
11710,카나피아,서울특별시,송파구,가락동,46-3,2002.0,2022-01-08,97.28,3,"75,000"
11710,프라자,서울특별시,송파구,가락동,199,1985.0,2022-01-10,133.76,7,"170,000"
11710,헬리오시티,서울특별시,송파구,가락동,913,2018.0,2022-01-10,84.99,25,"237,000"
11710,가락금호아파트,서울특별시,송파구,가락동,95-1,1997.0,2022-01-11,59.91,25,"140,000"
11710,가락(1차)쌍용아파트,서울특별시,송파구,가락동,140,1997.0,2022-01-12,59.92,10,"141,000"
11710,삼환,서울특별시,송파구,가락동,176,1984.0,2022-01-15,84.704,8,"156,800"
11710,프라자,서울특별시,송파구,가락동,199,1985.0,2022-01-22,84.67,12,"157,000"
11710,두산위브,서울특별시,송파구,가락동,98,2004.0,2022-01-22,25.05,7,"18,100"
11710,문정시영,서울특별시,송파구,문정동,145,1989.0,2022-01-08,35.46,8,"69,500"
11710,문정시영,서울특별시,송파구,문정동,145,1989.0,2022-01-08,25.65,12,"61,000"
11710,올림픽훼밀리타운,서울특별시,송파구,문정동,150,1988.0,2022-01-11,84.705,10,"193,500"
11710,올림픽훼밀리타운,서울특별시,송파구,문정동,150,1988.0,2022-01-21,136.325,9,"233,000"
11710,문정시영,서울특별시,송파구,문정동,145,1989.0,2022-01-22,35.46,6,"69,500"
11710,송파파인타운6단지,서울특별시,송파구,장지동,847,2008.0,2022-01-14,84.93,11,"150,000"
11710,위례24단지(꿈에그린),서울특별시,송파구,장지동,901,2013.0,2022-01-14,59.63,14,"138,000"
11710,위례신도시송파푸르지오,서울특별시,송파구,장지동,878,2015.0,2022-01-19,106.967,28,"196,000"
11710,송파더센트레,서울특별시,송파구,장지동,879,2013.0,2022-01-21,51.82,6,"100,000"
11710,송파더센트레,서울특별시,송파구,장지동,879,2013.0,2022-01-23,51.77,8,"103,000"
11710,리치빌(177-2),서울특별시,송파구,방이동,177-2,2004.0,2022-01-03,176.37,8,"180,000"
11710,신구블레스밸리,서울특별시,송파구,방이동,197,2004.0,2022-01-07,145.65,5,"168,000"
11710,올림픽파크리움,서울특별시,송파구,방이동,51,2016.0,2022-01-14,20.693,14,"25,000"
11710,상아2차아파트,서울특별시,송파구,오금동,165,1988.0,2022-01-10,50.72,10,"99,000"
11710,반석블레스빌,서울특별시,송파구,오금동,55-8,2002.0,2022-01-10,83.15,3,"91,000"
11710,상아2차아파트,서울특별시,송파구,오금동,165,1988.0,2022-01-20,50.72,13,"99,000"
11710,송파두산위브,서울특별시,송파구,오금동,135,2019.0,2022-01-27,59.9823,6,"120,000"
11710,거여1단지,서울특별시,송파구,거여동,290,1997.0,2022-01-23,39.6,8,"79,900"
11710,송파건원여미지아파트,서울특별시,송파구,마천동,21,2018.0,2022-01-24,51.764,5,"83,000"
11710,현대그린빌,서울특별시,송파구,마천동,181,1998.0,2022-01-26,46.05,5,"56,800"
11740,고덕주공9,서울특별시,강동구,명일동,257,1985.0,2022-01-12,83.34,8,"135,000"
11740,고덕주공9,서울특별시,강동구,명일동,257,1985.0,2022-01-17,83.52,5,"139,000"
11740,고덕주공9,서울특별시,강동구,명일동,257,1985.0,2022-01-26,83.52,1,"133,000"
11740,고덕그라시움,서울특별시,강동구,고덕동,693,2019.0,2022-01-22,59.785,15,"144,800"
11740,고덕그라시움,서울특별시,강동구,고덕동,693,2019.0,2022-01-22,59.785,15,"144,800"
11740,고덕아르테온,서울특별시,강동구,상일동,519,2020.0,2022-01-09,84.97,13,"180,000"
11740,고덕자이,서울특별시,강동구,상일동,521,2021.0,2022-01-10,74.3069,23,"150,000"
11740,고덕리엔파크3단지,서울특별시,강동구,상일동,490,2011.0,2022-01-11,59.83,5,"96,500"
11740,고덕센트럴IPARK,서울특별시,강동구,상일동,513,2019.0,2022-01-14,59.91,6,"130,000"
11740,고덕롯데캐슬베네루체,서울특별시,강동구,상일동,514,2019.0,2022-01-15,59.981,8,"126,000"
11740,고덕아르테온,서울특별시,강동구,상일동,519,2020.0,2022-01-15,84.93,17,"195,000"
11740,중앙하이츠,서울특별시,강동구,상일동,476,1992.0,2022-01-18,59.94,5,"90,000"
11740,고덕아르테온,서울특별시,강동구,상일동,519,2020.0,2022-01-25,84.97,11,"180,000"
11740,현대웰하임(201동),서울특별시,강동구,길동,343-2,2012.0,2022-01-04,14.468,4,"8,000"
11740,에이치비골드빌(103동),서울특별시,강동구,길동,384-5,2004.0,2022-01-06,78.13,11,"75,000"
11740,강동와이시티,서울특별시,강동구,길동,414-4,2014.0,2022-01-06,13.97,17,"11,400"
11740,다성이즈빌,서울특별시,강동구,길동,388-7,2015.0,2022-01-07,36.35,13,"34,500"
11740,유덕휴먼빌,서울특별시,강동구,길동,353-40,2003.0,2022-01-11,81.94,1,"61,000"
11740,현대웰하임(101동),서울특별시,강동구,길동,343-1,2012.0,2022-01-18,16.959,7,"11,800"
11740,현대웰하임(101동),서울특별시,강동구,길동,343-1,2012.0,2022-01-18,16.959,7,"11,800"
11740,청광플러스원(큐브1차),서울특별시,강동구,길동,387-5,2012.0,2022-01-20,16.685,6,"12,700"
11740,강동렘브란트,서울특별시,강동구,길동,457-1,2014.0,2022-01-20,15.86,11,"11,000"
11740,강동큐브(2차),서울특별시,강동구,길동,415-13,2013.0,2022-01-20,12.52,6,"13,500"
11740,길동우성,서울특별시,강동구,길동,400,1994.0,2022-01-21,40.36,1,"71,000"
11740,강동큐브(2차),서울특별시,강동구,길동,415-13,2013.0,2022-01-22,14.32,6,"10,300"
11740,강동렘브란트,서울특별시,강동구,길동,457-1,2014.0,2022-01-22,15.86,12,"11,000"
11740,강동큐브,서울특별시,강동구,길동,456-3,2013.0,2022-01-26,12.49,16,"15,700"
11740,신세대빌라트,서울특별시,강동구,길동,351-2,1999.0,2022-01-27,180.17,7,"58,000"
11740,둔촌하이츠,서울특별시,강동구,둔촌동,545,1998.0,2022-01-07,59.79,12,"95,000"
11740,신성둔촌미소지움2,서울특별시,강동구,둔촌동,134-10,2000.0,2022-01-28,84.78,12,"132,000"
11740,대원,서울특별시,강동구,암사동,461,1998.0,2022-01-17,59.9,12,"72,500"
11740,선사현대아파트,서울특별시,강동구,암사동,509,2000.0,2022-01-28,82.94,26,"138,000"
11740,롯데캐슬퍼스트,서울특별시,강동구,암사동,414-2,2008.0,2022-01-29,59.99,8,"125,000"
11740,롯데캐슬퍼스트,서울특별시,강동구,암사동,414-2,2008.0,2022-01-29,59.99,6,"118,000"
11740,성내스테이,서울특별시,강동구,성내동,549-5,2018.0,2022-01-15,52.57,10,"67,000"
11740,에스아이팰리스센트럴성내,서울특별시,강동구,성내동,548-4,2021.0,2022-01-21,14.04,10,"23,300"
11740,에스아이팰리스센트럴성내,서울특별시,강동구,성내동,548-4,2021.0,2022-01-21,14.04,13,"23,700"
11740,성내동삼성아파트,서울특별시,강동구,성내동,590,1999.0,2022-01-22,84.99,5,"131,000"
11740,성안마을청구,서울특별시,강동구,성내동,295,2002.0,2022-01-22,59.93,12,"95,000"
11740,우림루미아트,서울특별시,강동구,성내동,599,2004.0,2022-01-26,64.26,3,"71,800"
11740,한솔파로스,서울특별시,강동구,성내동,405-9,2010.0,2022-01-28,81.5,7,"64,510"
11740,래미안강동팰리스,서울특별시,강동구,천호동,571,2017.0,2022-01-07,84.97,33,"160,000"
11740,래미안강동팰리스,서울특별시,강동구,천호동,571,2017.0,2022-01-12,59.98,18,"142,000"
11740,엘림스퀘어II,서울특별시,강동구,천호동,416-12,2019.0,2022-01-17,17.58,12,"17,600"
11740,광남캐스빌아파트,서울특별시,강동구,천호동,52-1,2003.0,2022-01-24,81.35,4,"70,000"
11740,래미안강동팰리스,서울특별시,강동구,천호동,571,2017.0,2022-01-24,84.97,40,"165,000"
11740,두산위브센티움,서울특별시,강동구,천호동,414,2004.0,2022-01-25,31.97,3,"15,000"
11740,동아하이빌아파트,서울특별시,강동구,천호동,217-132,2000.0,2022-01-28,84.97,7,"102,500"
11740,강변그대가리버뷰,서울특별시,강동구,천호동,568,2007.0,2022-01-28,84.99,15,"148,500"
11740,강일리버파크1단지,서울특별시,강동구,강일동,665,2009.0,2022-01-12,84.83,11,"113,000"
11740,고덕리엔파크2단지,서울특별시,강동구,강일동,717,2011.0,2022-01-19,84.83,9,"110,000"
11110,포레스트힐시티,서울특별시,종로구,효제동,65-2,2017.0,2022-02-07,18.7352,7,"19,000"
11110,이지마루종로,서울특별시,종로구,효제동,126-2,2021.0,2022-02-07,20.87,7,"33,800"
11110,이지마루종로,서울특별시,종로구,효제동,126-2,2021.0,2022-02-09,25.55,8,"46,500"
11110,이화에수풀,서울특별시,종로구,연건동,195-10,2014.0,2022-02-23,16.98,7,"19,500"
11110,아남1,서울특별시,종로구,명륜2가,4,1995.0,2022-02-17,84.9,13,"122,000"
11110,창신쌍용2,서울특별시,종로구,창신동,703,1993.0,2022-02-17,54.7,7,"67,500"
11110,삼전솔하임4차,서울특별시,종로구,숭인동,318-2,2014.0,2022-02-19,15.09,15,"11,800"
11110,종로센트레빌,서울특별시,종로구,숭인동,2-1,2008.0,2022-02-22,59.92,11,"95,000"
11110,종로유케이201,서울특별시,종로구,숭인동,201-11,2013.0,2022-02-23,12.01,10,"9,500"
11110,숭인한양LEEPS,서울특별시,종로구,숭인동,1421-2,2014.0,2022-02-25,12.78,4,"11,900"
11110,경희궁자이(3단지),서울특별시,종로구,평동,233,2017.0,2022-02-17,116.9383,9,"230,000"
11110,경희궁자이(4단지),서울특별시,종로구,교북동,126,2017.0,2022-02-25,45.879,14,"108,000"
11110,대아파크빌,서울특별시,종로구,신영동,254,1998.0,2022-02-12,59.22,3,"45,000"
11110,경희궁롯데캐슬,서울특별시,종로구,무악동,89,2019.0,2022-02-03,59.6737,14,"142,500"
11110,인왕산아이파크,서울특별시,종로구,무악동,60,2008.0,2022-02-14,84.858,8,"135,000"
11110,현대,서울특별시,종로구,무악동,82,2000.0,2022-02-24,60.0,6,"103,000"
11110,현대,서울특별시,종로구,무악동,82,2000.0,2022-02-25,60.0,6,"103,000"
11140,충무로헤센스마트,서울특별시,중구,충무로5가,90,2018.0,2022-02-09,21.04,3,"22,100"
11140,충무로헤센스마트,서울특별시,중구,충무로5가,90,2018.0,2022-02-09,21.04,4,"23,300"
11140,충무로헤센스마트,서울특별시,중구,충무로5가,90,2018.0,2022-02-12,31.02,5,"39,800"
11140,충무로헤센스마트,서울특별시,중구,충무로5가,90,2018.0,2022-02-15,19.76,4,"22,200"
11140,묵정,서울특별시,중구,묵정동,11-67,1981.0,2022-02-12,52.46,8,"53,700"
11140,현대,서울특별시,중구,신당동,840,1993.0,2022-02-05,66.6,5,"87,500"
11140,남산타운,서울특별시,중구,신당동,844,2002.0,2022-02-13,59.94,13,"116,000"
11140,남산타운,서울특별시,중구,신당동,844,2002.0,2022-02-19,59.94,15,"127,500"
11140,탑힐,서울특별시,중구,신당동,313-8,2002.0,2022-02-19,39.72,3,"100,000"
11140,남산타운,서울특별시,중구,신당동,844,2002.0,2022-02-19,84.88,1,"140,000"
11140,약수하이츠,서울특별시,중구,신당동,842,1999.0,2022-02-21,57.63,9,"117,000"
11140,황학동코아루,서울특별시,중구,황학동,882,2010.0,2022-02-12,84.96,10,"95,000"
11140,DUO302,서울특별시,중구,황학동,819,2014.0,2022-02-16,15.97,15,"14,300"
11140,롯데캐슬,서울특별시,중구,황학동,2545,2008.0,2022-02-28,59.91,30,"98,000"
11140,롯데캐슬,서울특별시,중구,황학동,2545,2008.0,2022-02-28,59.91,30,"98,000"
11140,삼정아트테라스정동,서울특별시,중구,정동,37,2020.0,2022-02-25,14.2664,8,"26,000"
11140,삼정아트테라스정동,서울특별시,중구,정동,37,2020.0,2022-02-28,32.0134,2,"48,000"
11140,덕수궁롯데캐슬,서울특별시,중구,순화동,217,2016.0,2022-02-14,69.5135,8,"130,000"
11170,남산애지앙,서울특별시,용산구,후암동,1-10,2003.0,2022-02-07,44.88,1,"56,500"
11170,뉴후암,서울특별시,용산구,후암동,426,1973.0,2022-02-12,67.11,3,"75,000"
11170,한울글로리A,서울특별시,용산구,청파동3가,132-50,2003.0,2022-02-11,91.03,5,"52,000"
11170,제일1,서울특별시,용산구,도원동,3-4,1971.0,2022-02-16,45.26,5,"24,000"
11170,용산큐브,서울특별시,용산구,문배동,24-4,2013.0,2022-02-18,13.01,15,"18,400"
11170,프라임팰리스,서울특별시,용산구,문배동,24-8,2012.0,2022-02-25,21.39,19,"25,300"
11170,래미안용산더센트럴,서울특별시,용산구,한강로2가,422,2017.0,2022-02-24,161.48,23,"390,000"
11170,용산파크타워(24-1),서울특별시,용산구,용산동5가,24-1,2009.0,2022-02-17,139.7,12,"285,000"
11170,한강맨숀,서울특별시,용산구,이촌동,300-23,1971.0,2022-02-04,120.56,1,"425,000"
11170,현대한강,서울특별시,용산구,이촌동,400,1997.0,2022-02-12,59.55,18,"167,000"
11170,한가람,서울특별시,용산구,이촌동,404,1998.0,2022-02-16,84.89,17,"240,000"
11170,강촌,서울특별시,용산구,이촌동,402,1998.0,2022-02-26,106.645,6,"259,500"
11170,LG한강자이,서울특별시,용산구,이촌동,430,2003.0,2022-02-28,203.21,23,"440,000"
11170,청화1,서울특별시,용산구,이태원동,22-2,1982.0,2022-02-14,174.38,2,"289,000"
11170,청화1,서울특별시,용산구,이태원동,22-2,1982.0,2022-02-14,174.38,2,"289,000"
11170,남산대림,서울특별시,용산구,이태원동,729,1994.0,2022-02-15,149.53,1,"190,000"
11170,현대하이페리온,서울특별시,용산구,한남동,805,2002.0,2022-02-25,203.76,15,"470,000"
11170,성아1,서울특별시,용산구,한남동,263-10,1970.0,2022-02-26,52.0,11,"54,500"
11200,텐즈힐(2구역),서울특별시,성동구,상왕십리동,811,2014.0,2022-02-08,84.92,7,"169,000"
11200,센트라스,서울특별시,성동구,하왕십리동,1070,2016.0,2022-02-10,84.96,13,"180,000"
11200,청계벽산,서울특별시,성동구,하왕십리동,258,1996.0,2022-02-12,84.94,20,"130,000"
11200,왕십리풍림아이원,서울특별시,성동구,하왕십리동,1061,2004.0,2022-02-26,59.936,2,"95,000"
11200,현대,서울특별시,성동구,마장동,818,1998.0,2022-02-09,59.91,23,"89,500"
11200,세림,서울특별시,성동구,마장동,784,1986.0,2022-02-21,40.86,3,"87,000"
11200,세림,서울특별시,성동구,마장동,784,1986.0,2022-02-22,72.84,8,"108,000"
11200,세림,서울특별시,성동구,마장동,784,1986.0,2022-02-26,72.84,2,"109,000"
11200,세림,서울특별시,성동구,마장동,784,1986.0,2022-02-26,72.84,2,"109,000"
11200,두산위브,서울특별시,성동구,행당동,375,2009.0,2022-02-14,84.99,2,"129,900"
11200,서울숲 한신 더 휴,서울특별시,성동구,행당동,349,2003.0,2022-02-26,84.95,5,"137,500"
11200,대림강변타운,서울특별시,성동구,응봉동,15,2001.0,2022-02-21,59.76,17,"109,500"
11200,금호자이2차,서울특별시,성동구,금호동3가,700,2012.0,2022-02-08,84.9796,21,"162,000"
11200,대우,서울특별시,성동구,금호동4가,800,2001.0,2022-02-26,114.71,11,"177,000"
11200,삼성,서울특별시,성동구,옥수동,250,1999.0,2022-02-12,114.666,10,"184,500"
11200,삼성,서울특별시,성동구,옥수동,250,1999.0,2022-02-23,114.666,7,"187,000"
11200,옥수어울림,서울특별시,성동구,옥수동,560,2011.0,2022-02-24,84.699,16,"183,000"
11200,서울숲대림,서울특별시,성동구,성수동1가,656-234,2000.0,2022-02-18,84.015,9,"200,000"
11200,성수우방2차아파트,서울특별시,성동구,성수동2가,286,1999.0,2022-02-26,59.82,7,"99,000"
11200,덕현해밀,서울특별시,성동구,용답동,252,2014.0,2022-02-03,84.99,2,"103,000"
11215,삼성쉐르빌,서울특별시,광진구,구의동,199-18,2001.0,2022-02-12,84.94,16,"111,000"
11215,현대프라임,서울특별시,광진구,구의동,631-1,1997.0,2022-02-21,59.82,4,"117,000"
11215,AZ0213,서울특별시,광진구,구의동,252-9,2014.0,2022-02-25,42.97,6,"38,300"
11215,극동1,서울특별시,광진구,광장동,218-1,1985.0,2022-02-06,126.94,11,"233,000"
11215,자양10차현대홈타운,서울특별시,광진구,자양동,792,2002.0,2022-02-12,84.46,10,"155,000"
11215,한강아남,서울특별시,광진구,자양동,830,1995.0,2022-02-15,84.24,9,"105,000"
11215,광진하우스토리한강,서울특별시,광진구,자양동,813,2008.0,2022-02-16,141.54,13,"162,855"
11215,더샵스타시티,서울특별시,광진구,자양동,227-7,2007.0,2022-02-17,139.6,23,"227,000"
11215,자양현대6,서울특별시,광진구,자양동,786,1999.0,2022-02-23,59.98,15,"108,300"
11215,자양2현대,서울특별시,광진구,자양동,761,1995.0,2022-02-24,84.88,6,"137,500"
11215,대동,서울특별시,광진구,자양동,784-1,1999.0,2022-02-27,59.54,9,"106,000"
11215,씨즈건대힐스,서울특별시,광진구,화양동,530,2017.0,2022-02-09,14.23,5,"15,000"
11215,위너스힐(111-89),서울특별시,광진구,화양동,111-89,2021.0,2022-02-24,58.05,10,"50,000"
11215,위너스힐(111-89),서울특별시,광진구,화양동,111-89,2021.0,2022-02-24,52.04,13,"50,000"
11230,포레스트힐시티,서울특별시,동대문구,신설동,100-26,2018.0,2022-02-11,14.75,15,"17,400"
11230,신동아,서울특별시,동대문구,용두동,779,1994.0,2022-02-12,84.63,15,"99,000"
11230,서안팰리스,서울특별시,동대문구,용두동,235-30,2011.0,2022-02-21,81.85,5,"55,000"
11230,동대문푸르지오시티(도시형생활주택),서울특별시,동대문구,용두동,104-3,2016.0,2022-02-22,30.11,20,"42,500"
11230,청계한양아이클래스,서울특별시,동대문구,용두동,255-49,2019.0,2022-02-22,14.22,17,"18,000"
11230,현대,서울특별시,동대문구,제기동,892-66,1999.0,2022-02-05,90.95,16,"104,200"
11230,한신아파트,서울특별시,동대문구,제기동,1212,2004.0,2022-02-19,59.84,17,"84,700"
11230,래미안크레시티,서울특별시,동대문구,전농동,690,2014.0,2022-02-21,59.99,11,"121,800"
11230,전농동신성미소지움,서울특별시,동대문구,전농동,687,2005.0,2022-02-28,80.325,6,"120,000"
11230,청계지웰,서울특별시,동대문구,답십리동,498-7,2012.0,2022-02-05,19.525,14,"13,900"
11230,한신휴플러스그린파크,서울특별시,동대문구,답십리동,1001,2010.0,2022-02-11,84.98,3,"99,000"
11230,답십리파크자이,서울특별시,동대문구,답십리동,1014,2019.0,2022-02-12,59.85,16,"110,000"
11230,한신휴플러스그린파크,서울특별시,동대문구,답십리동,1001,2010.0,2022-02-16,84.98,8,"109,000"
11230,센시티16,서울특별시,동대문구,답십리동,488-18,2013.0,2022-02-17,14.244,14,"10,000"
11230,청계지웰,서울특별시,동대문구,답십리동,498-7,2012.0,2022-02-19,19.525,12,"13,900"
11230,현대썬앤빌청계,서울특별시,동대문구,답십리동,530-15,2016.0,2022-02-19,18.38,12,"16,300"
11230,래미안미드카운티,서울특별시,동대문구,답십리동,1013,2019.0,2022-02-20,75.01,6,"126,000"
11230,청계푸르지오시티,서울특별시,동대문구,답십리동,497-23,2015.0,2022-02-23,18.92,12,"13,000"
11230,보광타워,서울특별시,동대문구,답십리동,530-4,2019.0,2022-02-23,24.27,13,"24,000"
11230,청계푸르지오시티,서울특별시,동대문구,답십리동,497-23,2015.0,2022-02-25,18.92,3,"15,000"
11230,답십리엘림퍼스트,서울특별시,동대문구,답십리동,1015,2020.0,2022-02-25,52.7678,10,"73,000"
