,country,date,product_category,product_subcategory,product_detail_page,add_to_cart,sales_amt,sales_usd
488,au,20220405,HA,Washer_Dryer,206,9,2,2220.83
489,au,20220405,HE,Audio_CAV,819,3,2,108.19
490,au,20220405,HE,TV,3598,65,7,2816.86
491,au,20220406,BS,IT_Monitor,679,2,2,286.9
492,au,20220406,HA,Cooking_Appliance,782,6,2,284.97
493,au,20220406,HA,Dishwasher,474,3,3,1964.84
494,au,20220406,HA,Refrigerator,3110,86,7,8585.81
495,au,20220406,HA,Washer,1955,14,3,2208.28
496,au,20220406,HA,Washer_Dryer,222,5,2,2220.83
497,au,20220406,HE,TV,3610,45,14,18475.72
498,au,20220407,HA,Refrigerator,3005,90,12,5091.79
499,au,20220407,HA,Vacuum_Cleaner,677,5,3,1675.04
500,au,20220407,HA,Washer,1647,9,3,2112.64
501,au,20220407,HE,TV,3540,56,17,8513.36
502,au,20220408,HA,Cooking_Appliance,850,7,3,838.49
503,au,20220408,HA,Dryer,329,2,2,1147.61
504,au,20220408,HA,Refrigerator,3037,84,6,6236.5
505,au,20220408,HA,Washer,1858,9,5,2129.06
506,au,20220408,HE,TV,3306,48,12,1458.66
507,au,20220409,HA,Cooking_Appliance,902,10,2,230.87
508,au,20220409,HA,Refrigerator,3094,93,3,3675.63
509,au,20220409,HA,Washer,2047,9,2,771.83
510,au,20220409,HA,Washer_Dryer,222,2,2,1339.84
511,au,20220409,HE,TV,4080,10,3,4864.78
512,au,20220410,HA,Cooking_Appliance,978,5,2,458.85
513,au,20220410,HA,Refrigerator,3293,84,14,1808.35
514,au,20220410,HA,Washer_Dryer,273,6,2,1339.84
515,au,20220410,HE,TV,4356,52,16,11342.77
516,au,20220411,HA,Dishwasher,509,3,2,969.86
517,au,20220411,HA,Dryer,306,2,2,1159.2
518,au,20220411,HA,Refrigerator,3523,83,7,3652.45
519,au,20220411,HA,Washer,2107,17,7,6190.13
520,au,20220411,HA,Washer_Dryer,268,9,3,4441.67
521,au,20220411,HE,TV,4646,49,12,10271.48
522,au,20220412,BS,IT_Monitor,644,10,3,1439.34
523,au,20220412,HA,Cooking_Appliance,898,6,2,270.48
524,au,20220412,HA,Dishwasher,408,2,2,913.84
525,au,20220412,HA,Refrigerator,3069,98,3,916.73
526,au,20220412,HA,Washer,1935,16,3,1158.23
527,au,20220412,HA,Washer_Dryer,268,5,3,3560.68
528,au,20220412,HE,Audio_CAV,854,7,2,702.28
529,au,20220412,HE,TV,8232,73,17,18224.56
530,au,20220413,BS,IT_Monitor,734,20,5,1790.0
531,au,20220413,HA,Dishwasher,461,7,2,969.86
532,au,20220413,HA,Dryer,265,2,2,1219.09
533,au,20220413,HA,Refrigerator,3085,97,2,687.79
534,au,20220413,HA,Washer,1752,19,2,499.42
535,au,20220413,HE,TV,4662,103,23,15216.43
536,au,20220414,BS,IT_Monitor,664,16,3,2511.6
537,au,20220414,HA,Cooking_Appliance,786,3,2,327.47
538,au,20220414,HA,Vacuum_Cleaner,492,3,2,730.3
539,au,20220414,HA,Washer,1473,7,2,1448.03
540,au,20220414,HE,Audio_CAV,1638,10,3,308.15
541,au,20220414,HE,TV,4490,56,5,7063.39
542,au,20220415,BS,IT_Monitor,913,10,3,2047.92
543,au,20220415,HA,Vacuum_Cleaner,747,2,2,771.83
544,au,20220415,HE,Audio_CAV,1038,5,3,985.32
545,au,20220415,HE,TV,4501,26,6,15125.63
546,au,20220416,HA,Dishwasher,509,6,2,626.93
547,au,20220417,BS,IT_Monitor,614,6,2,695.52
548,au,20220417,HA,Cooking_Appliance,819,5,2,327.47
549,au,20220417,HE,Audio_CAV,868,5,2,424.07
550,au,20220418,HA,Dryer,338,2,2,1098.34
551,au,20220418,HA,Refrigerator,3871,9,3,1980.3
552,au,20220418,HA,Vacuum_Cleaner,962,6,5,2125.2
553,au,20220418,HE,TV,5001,21,5,7338.7
554,au,20220419,BS,IT_Monitor,644,17,10,6733.02
555,au,20220419,BS,Monitor,894,6,3,2453.64
556,au,20220419,HA,Cooking_Appliance,902,9,2,356.45
557,au,20220419,HA,Refrigerator,3857,6,2,800.81
558,au,20220419,HE,Audio_CAV,1059,7,2,702.28
559,au,20220420,BS,IT_Monitor,1021,12,3,620.17
560,au,20220420,BS,Monitor,815,9,5,888.72
561,au,20220420,HA,Cooking_Appliance,835,2,2,227.98
562,au,20220420,HA,Refrigerator,4601,47,10,6439.36
563,au,20220420,HA,Vacuum_Cleaner,776,6,3,1186.25
564,au,20220420,HE,TV,4713,52,6,6525.33
565,au,20220421,BS,IT_Monitor,922,9,3,1806.42
566,au,20220421,BS,Monitor,804,7,2,356.45
567,au,20220421,HA,Cooking_Appliance,927,19,7,1509.86
568,au,20220421,HA,Dishwasher,628,5,3,1696.3
569,au,20220421,HA,Dryer,370,3,2,1098.34
570,au,20220421,HA,Refrigerator,4682,83,12,9096.82
571,au,20220421,HA,Vacuum_Cleaner,700,3,2,806.61
572,au,20220421,HA,Washer,2053,7,3,1417.12
573,au,20220421,HA,Washer_Dryer,230,6,5,2810.09
574,au,20220421,HE,TV,4501,48,14,9205.01
575,au,20220422,BS,IT_Monitor,853,10,3,1999.62
576,au,20220422,HA,Cooking_Appliance,832,3,3,539.99
577,au,20220422,HA,Dryer,383,6,3,2132.93
578,au,20220422,HA,Refrigerator,4346,84,9,4013.73
579,au,20220422,HA,Vacuum_Cleaner,556,5,3,1090.61
580,au,20220422,HA,Washer,1981,13,3,1251.94
581,au,20220422,HE,TV,4252,28,6,1679.87
582,au,20220423,HA,Dishwasher,587,5,2,913.84
583,au,20220423,HA,Dryer,324,3,2,1098.34
584,au,20220423,HA,Refrigerator,4406,82,5,1156.3
585,au,20220423,HA,Vacuum_Cleaner,691,5,2,531.3
586,au,20220423,HA,Washer,2072,13,2,864.57
587,au,20220423,HE,TV,4612,27,7,289.8
588,au,20220424,BS,IT_Monitor,682,5,3,1555.26
589,au,20220424,HA,Cooking_Appliance,901,13,3,655.91
590,au,20220424,HA,Dishwasher,601,6,2,925.43
591,au,20220424,HA,Refrigerator,4182,79,2,3048.7
592,au,20220424,HA,Vacuum_Cleaner,689,3,2,854.91
593,au,20220424,HA,Washer,1946,6,2,917.7
594,au,20220424,HE,TV,4511,34,10,405.72
595,au,20220425,BS,IT_Monitor,684,9,3,1255.8
596,au,20220425,HA,Cooking_Appliance,983,10,3,468.51
597,au,20220425,HA,Refrigerator,4445,86,7,2648.77
598,au,20220425,HA,Vacuum_Cleaner,793,6,2,868.43
599,au,20220425,HA,Washer,2219,9,2,722.57
600,au,20220425,HE,Audio_CAV,895,7,2,424.07
601,au,20220425,HE,TV,4818,58,23,6393.95
602,au,20220426,BS,Monitor,857,5,2,2133.89
603,au,20220426,HA,Dishwasher,471,3,3,1377.52
604,au,20220426,HA,Dryer,451,2,2,1098.34
605,au,20220426,HA,Refrigerator,4237,105,12,4779.77
606,au,20220426,HA,Washer,1935,9,3,1556.23
607,au,20220426,HE,TV,4504,61,21,6592.95
608,au,20220427,BS,Monitor,807,7,5,859.74
609,au,20220427,HA,Cooking_Appliance,1006,20,6,1155.34
610,au,20220427,HA,Refrigerator,4171,96,10,4943.02
611,au,20220427,HA,Vacuum_Cleaner,700,5,2,806.61
612,au,20220427,HA,Washer,2182,19,6,6965.83
613,au,20220427,HE,TV,4346,33,9,4227.22
614,au,20220428,BS,IT_Monitor,661,9,2,743.82
615,au,20220428,BS,Monitor,796,6,5,2335.79
616,au,20220428,HA,Cooking_Appliance,1006,19,5,972.76
617,au,20220428,HA,Dishwasher,604,5,2,872.3
618,au,20220428,HA,Refrigerator,4048,100,9,3989.58
619,au,20220428,HA,Vacuum_Cleaner,639,7,3,1585.21
620,au,20220428,HA,Washer,1983,13,3,2093.32
621,au,20220428,HE,Audio_CAV,789,12,6,1937.8
622,au,20220428,HE,TV,4385,42,9,3850.48
623,au,20220429,HA,Refrigerator,4373,97,10,3332.7
624,au,20220429,HA,Vacuum_Cleaner,667,6,2,854.91
625,au,20220429,HA,Washer,2007,5,3,1217.16
626,au,20220429,HE,Audio_CAV,710,5,2,744.79
627,au,20220429,HE,TV,4079,65,16,4527.64
628,au,20220430,BS,Monitor,693,5,3,191.27
629,au,20220430,HA,Cooking_Appliance,958,12,3,596.99
630,au,20220430,HA,Dishwasher,570,2,2,969.86
631,au,20220430,HA,Refrigerator,4017,87,6,5416.36
632,au,20220430,HE,Audio_CAV,794,9,2,373.84
633,au,20220430,HE,TV,4849,47,19,15069.6
634,au,20220501,HA,Cooking_Appliance,1174,10,6,1139.88
635,au,20220501,HA,Refrigerator,4368,97,16,8450.57
636,au,20220501,HA,Vacuum_Cleaner,930,3,2,502.32
637,au,20220501,HE,TV,5014,52,20,5173.9
638,au,20220502,BS,IT_Monitor,601,6,2,743.82
639,au,20220502,HA,Refrigerator,3696,97,6,3266.05
640,au,20220502,HA,Washer,2417,9,5,4252.33
641,au,20220502,HE,Audio_CAV,901,14,2,227.01
642,au,20220502,HE,TV,4433,42,14,14505.46
643,au,20220503,BS,IT_Monitor,629,13,3,1246.14
644,au,20220503,HA,Cooking_Appliance,1043,10,2,346.79
645,au,20220503,HA,Refrigerator,3611,103,7,2527.06
646,au,20220503,HA,Vacuum_Cleaner,579,2,2,622.1
647,au,20220503,HE,Audio_CAV,856,14,2,1016.23
648,au,20220503,HE,TV,4364,26,12,4150.9
649,au,20220504,BS,IT_Monitor,601,14,3,2704.8
650,au,20220504,HA,Dryer,342,3,2,1147.61
651,au,20220504,HA,Refrigerator,3624,100,10,2552.17
652,au,20220504,HA,Vacuum_Cleaner,607,6,3,1221.02
653,au,20220504,HA,Washer,2093,9,5,6739.78
654,au,20220504,HE,TV,4035,44,16,618.24
655,au,20220505,BS,Monitor,766,6,2,1854.72
656,au,20220505,HA,Cooking_Appliance,983,5,2,327.47
657,au,20220505,HA,Dishwasher,530,3,3,1906.88
658,au,20220505,HA,Dryer,328,7,5,3340.43
659,au,20220505,HA,Refrigerator,3709,83,5,1453.83
660,au,20220505,HA,Vacuum_Cleaner,623,0,2,502.32
661,au,20220505,HA,Washer,1986,6,6,4763.35
662,au,20220505,HE,TV,4198,41,13,2952.1
663,au,20220506,BS,IT_Monitor,647,9,2,405.72
664,au,20220506,BS,Monitor,829,6,2,985.32
665,au,20220506,HA,Cooking_Appliance,929,6,3,454.02
666,au,20220506,HA,Dishwasher,475,2,2,1156.3
667,au,20220506,HA,Dryer,388,7,2,1090.61
668,au,20220506,HA,Refrigerator,3317,94,6,1783.24
669,au,20220506,HA,Vacuum_Cleaner,527,3,3,1286.71
670,au,20220506,HA,Washer,1938,6,3,1229.72
671,au,20220506,HE,TV,4185,24,7,289.8
672,au,20220507,BS,Monitor,714,9,3,955.37
673,au,20220507,HA,Cooking_Appliance,899,7,2,404.75
674,au,20220507,HA,Refrigerator,3570,80,2,53.13
675,au,20220507,HA,Washer,2189,16,3,2135.83
676,au,20220507,HE,TV,4220,24,12,3319.18
677,au,20220508,BS,IT_Monitor,577,13,6,4743.06
678,au,20220508,HA,Cooking_Appliance,877,6,3,674.27
679,au,20220508,HA,Dryer,433,3,2,1219.09
680,au,20220508,HA,Washer,2207,6,2,1254.83
681,au,20220508,HA,Washer_Dryer,245,2,2,2124.23
682,au,20220508,HE,TV,4513,19,6,231.84
683,au,20220509,BS,Monitor,896,6,2,985.32
684,au,20220509,HA,Cooking_Appliance,1113,6,2,327.47
685,au,20220509,HA,Refrigerator,3533,83,5,6023.01
686,au,20220509,HA,Washer,2436,12,2,1544.63
687,au,20220509,HE,Audio_CAV,945,20,2,446.29
688,au,20220509,HE,TV,4268,56,16,2085.59
689,au,20220510,BS,IT_Monitor,695,7,2,405.72
690,au,20220510,BS,Monitor,924,6,2,180.64
691,au,20220510,HA,Cooking_Appliance,1063,5,2,327.47
692,au,20220510,HA,Refrigerator,3225,79,3,106.26
693,au,20220510,HA,Vacuum_Cleaner,713,7,6,3219.68
694,au,20220510,HA,Washer,2336,7,2,591.19
695,au,20220510,HE,Audio_CAV,1725,23,2,471.41
696,au,20220510,HE,TV,6044,55,13,3714.27
697,au,20220511,BS,IT_Monitor,714,7,3,2144.52
698,au,20220511,BS,Monitor,882,5,3,2067.24
699,au,20220511,HA,Cooking_Appliance,986,13,3,696.49
700,au,20220511,HA,Dishwasher,562,6,3,2188.96
701,au,20220511,HA,Refrigerator,3358,90,5,5341.01
702,au,20220511,HA,Washer,2126,9,3,1599.7
703,au,20220511,HA,Washer_Dryer,271,3,2,288.83
704,au,20220511,HE,Audio_CAV,972,23,2,1013.33
705,au,20220511,HE,TV,4609,66,14,1678.91
706,au,20220512,BS,IT_Monitor,1434,20,5,2318.4
707,au,20220512,BS,Monitor,979,5,2,320.71
708,au,20220512,HA,Dryer,593,7,5,3228.37
709,au,20220512,HA,Refrigerator,3703,89,7,5269.53
710,au,20220512,HA,Vacuum_Cleaner,714,6,3,1649.93
711,au,20220512,HA,Washer,2634,13,3,1221.02
712,au,20220512,HE,Audio_CAV,957,24,6,1960.01
713,au,20220512,HE,TV,5564,73,27,6889.51
714,au,20220513,BS,IT_Monitor,1662,10,2,1159.2
715,au,20220513,HA,Cooking_Appliance,1091,9,3,625.97
716,au,20220513,HA,Dishwasher,530,0,2,798.88
717,au,20220513,HA,Refrigerator,4072,82,5,3182.97
718,au,20220513,HA,Vacuum_Cleaner,556,5,3,2215.04
719,au,20220513,HE,Audio_CAV,901,16,2,118.82
720,au,20220513,HE,TV,5190,28,7,9560.5
721,au,20220514,BS,IT_Monitor,1630,16,3,2318.4
722,au,20220514,HA,Dryer,884,5,2,1834.43
723,au,20220514,HA,Refrigerator,4482,72,3,1678.91
724,au,20220514,HA,Vacuum_Cleaner,707,3,2,689.72
725,au,20220514,HA,Washer,3320,12,3,1313.76
726,au,20220514,HE,TV,6179,33,7,1271.26
727,au,20220515,BS,IT_Monitor,1697,17,6,4636.8
728,au,20220515,HA,Cooking_Appliance,1284,9,2,218.32
729,au,20220515,HA,Dryer,784,12,2,1034.59
730,au,20220515,HA,Refrigerator,4410,80,6,6856.67
731,au,20220515,HA,Vacuum_Cleaner,917,5,2,531.3
732,au,20220515,HA,Washer,2875,9,2,682.0
733,au,20220515,HE,TV,5750,33,13,1678.91
734,au,20220516,HA,Cooking_Appliance,1196,9,3,539.03
735,au,20220516,HA,Dryer,730,14,3,2257.54
736,au,20220516,HA,Refrigerator,4142,51,5,5883.91
737,au,20220516,HA,Washer,3107,20,2,921.56
738,au,20220516,HA,Washer_Dryer,311,3,2,2124.23
739,au,20220516,HE,Audio_CAV,870,20,2,1979.33
740,au,20220516,HE,TV,5764,68,23,2045.99
741,au,20220517,BS,IT_Monitor,1687,13,3,1159.2
742,au,20220517,HA,Cooking_Appliance,1150,30,2,259.85
743,au,20220517,HA,Dishwasher,482,3,2,1013.33
744,au,20220517,HA,Dryer,544,7,5,3272.81
745,au,20220517,HA,Refrigerator,3590,70,5,4668.68
746,au,20220517,HA,Vacuum_Cleaner,735,3,2,588.29
747,au,20220517,HA,Washer,2688,24,10,6175.64
748,au,20220517,HE,Audio_CAV,915,30,2,163.25
749,au,20220517,HE,TV,5133,86,24,3125.98
750,au,20220518,BS,IT_Monitor,1477,20,2,365.15
751,au,20220518,BS,Monitor,787,9,2,1854.72
752,au,20220518,HA,Dryer,538,13,6,5300.44
753,au,20220518,HA,Refrigerator,3562,89,2,1061.63
754,au,20220518,HA,Washer,2548,33,14,10065.72
755,au,20220518,HE,Audio_CAV,898,27,3,304.29
756,au,20220518,HE,TV,5053,70,23,6394.92
757,au,20220519,BS,IT_Monitor,1725,27,6,3477.6
758,au,20220519,HA,Cooking_Appliance,915,10,2,453.05
759,au,20220519,HA,Dryer,441,9,5,4703.45
760,au,20220519,HA,Refrigerator,3456,131,41,11637.4
761,au,20220519,HA,Washer,2306,24,6,3759.67
762,au,20220519,HE,TV,5117,48,20,5219.3
763,au,20220520,BS,IT_Monitor,1615,24,9,4636.8
764,au,20220520,BS,Monitor,836,3,2,212.52
765,au,20220520,HA,Dryer,416,7,2,1159.2
766,au,20220520,HA,Refrigerator,3463,79,7,5960.22
767,au,20220520,HA,Washer,2315,14,5,3191.66
768,au,20220520,HE,TV,4548,48,12,3087.34
769,au,20220521,BS,IT_Monitor,1518,16,2,1159.2
770,au,20220521,HA,Cooking_Appliance,947,6,5,885.82
771,au,20220521,HA,Dryer,619,16,7,6518.57
772,au,20220521,HA,Refrigerator,3261,77,6,1122.49
773,au,20220521,HA,Washer,2449,10,6,3978.95
774,au,20220521,HA,Washer_Dryer,294,5,3,1628.68
775,au,20220521,HE,TV,5242,35,23,4198.24
776,au,20220522,BS,IT_Monitor,1680,14,3,1497.3
777,au,20220522,HA,Dryer,777,16,7,6430.66
778,au,20220522,HA,Refrigerator,3758,100,37,2668.09
779,au,20220522,HA,Washer,2856,13,3,2896.07
780,au,20220522,HA,Washer_Dryer,377,2,2,1339.84
781,au,20220522,HE,TV,5522,45,23,10177.78
782,au,20220523,BS,IT_Laptop,276,2,3,2151.28
783,au,20220523,BS,IT_Monitor,1643,20,5,3477.6
784,au,20220523,HA,Dryer,730,12,5,4096.81
785,au,20220523,HA,Refrigerator,3654,103,24,1331.15
786,au,20220523,HA,Vacuum_Cleaner,707,7,2,1061.63
787,au,20220523,HA,Washer,2655,14,3,1599.7
788,au,20220523,HE,Audio_CAV,964,16,2,56.03
789,au,20220523,HE,TV,5287,45,10,3010.06
790,au,20220524,BS,IT_Monitor,901,14,2,1159.2
791,au,20220524,HA,Dishwasher,658,5,2,1013.33
792,au,20220524,HA,Dryer,717,19,5,4116.13
793,au,20220524,HA,Refrigerator,3766,97,17,6192.06
794,au,20220524,HA,Washer,2448,17,2,864.57
795,au,20220524,HE,Audio_CAV,1003,9,2,952.48
796,au,20220524,HE,TV,5939,136,23,10435.7
797,au,20220525,BS,IT_Monitor,3176,20,3,2047.92
798,au,20220525,BS,Monitor,854,2,2,985.32
799,au,20220525,HA,Dryer,507,5,3,2869.02
800,au,20220525,HA,Refrigerator,3433,96,6,110.12
801,au,20220525,HA,Vacuum_Cleaner,748,5,3,1043.28
802,au,20220525,HA,Washer,2427,23,6,5726.45
803,au,20220525,HE,TV,5549,89,12,3860.14
804,au,20220526,BS,IT_Monitor,5018,30,2,1352.4
805,au,20220526,HA,Dryer,601,5,3,2249.81
806,au,20220526,HA,Refrigerator,3615,93,14,1281.88
807,au,20220526,HA,Vacuum_Cleaner,811,3,2,965.03
808,au,20220526,HA,Washer,2414,14,7,5136.22
809,au,20220526,HE,TV,5308,111,16,8281.52
810,au,20220527,BS,IT_Monitor,3785,30,3,2316.47
811,au,20220527,HA,Cooking_Appliance,1032,5,5,1081.92
812,au,20220527,HA,Dryer,454,7,5,4072.66
813,au,20220527,HA,Refrigerator,3499,77,7,1648.96
814,au,20220527,HA,Vacuum_Cleaner,738,5,3,1791.93
815,au,20220527,HA,Washer,2327,23,6,3638.92
816,au,20220527,HA,Washer_Dryer,272,2,2,1260.63
817,au,20220527,HE,TV,4944,75,20,3087.34
818,au,20220528,BS,IT_Monitor,3388,30,2,1158.23
819,au,20220528,BS,Monitor,758,3,2,631.76
820,au,20220528,HA,Dishwasher,570,7,5,3161.72
821,au,20220528,HA,Dryer,548,13,3,3078.64
822,au,20220528,HA,Refrigerator,3541,73,6,113.99
823,au,20220528,HA,Washer,2330,12,5,4316.09
824,au,20220528,HE,Audio_CAV,1021,10,2,726.43
825,au,20220528,HE,TV,5432,58,19,4007.93
826,au,20220529,BS,IT_Monitor,3404,14,3,2144.52
827,au,20220529,BS,Monitor,749,2,2,180.64
828,au,20220529,HA,Cooking_Appliance,1200,7,2,288.83
829,au,20220529,HA,Refrigerator,4007,110,33,2585.02
830,au,20220529,HA,Vacuum_Cleaner,905,3,2,481.07
831,au,20220529,HA,Washer,2557,13,3,2316.47
832,au,20220529,HE,Audio_CAV,971,5,2,441.46
833,au,20220529,HE,TV,5857,84,35,8123.09
834,au,20220530,BS,IT_Monitor,3065,30,3,2316.47
835,au,20220530,HA,Dryer,548,13,9,6890.48
836,au,20220530,HA,Refrigerator,4240,149,48,3699.78
837,au,20220530,HA,Vacuum_Cleaner,798,3,3,1210.4
838,au,20220530,HA,Washer,2582,16,6,3906.5
839,au,20220530,HE,Audio_CAV,873,13,2,675.23
840,au,20220530,HE,TV,5827,96,28,61086.94
841,au,20220531,BS,IT_Monitor,2729,31,5,3474.7
842,au,20220531,BS,Monitor,822,3,2,212.52
843,au,20220531,HA,Dryer,539,6,3,3118.25
844,au,20220531,HA,Refrigerator,4074,114,27,3580.0
845,au,20220531,HA,Washer,2434,10,6,4629.07
846,au,20220531,HE,Audio_CAV,1018,12,2,269.51
847,au,20220531,HE,TV,6379,73,21,18153.07
848,au,20220601,BS,IT_Laptop,327,5,2,1931.03
849,au,20220601,BS,IT_Monitor,1157,16,7,5986.3
850,au,20220601,HA,Dishwasher,604,3,3,2312.6
851,au,20220601,HA,Dryer,489,5,2,1931.03
852,au,20220601,HA,Refrigerator,3531,90,9,6632.56
853,au,20220601,HA,Vacuum_Cleaner,740,7,5,2049.85
854,au,20220601,HA,Washer,2267,12,3,1640.27
855,au,20220601,HE,TV,5351,65,13,10325.57
856,au,20220602,BS,IT_Monitor,1116,19,3,2316.47
857,au,20220602,BS,Monitor,807,2,2,356.45
858,au,20220602,HA,Dishwasher,604,6,2,1233.58
859,au,20220602,HA,Dryer,474,7,3,2982.04
860,au,20220602,HA,Refrigerator,4118,86,10,9534.42
861,au,20220602,HA,Vacuum_Cleaner,1120,13,7,2675.82
862,au,20220602,HA,Washer,2191,14,6,3850.48
863,au,20220602,HE,Audio_CAV,845,10,2,102.4
864,au,20220602,HE,TV,5085,42,19,4252.33
865,au,20220603,BS,IT_Monitor,992,20,6,3474.7
866,au,20220603,BS,Monitor,773,6,2,180.64
867,au,20220603,HA,Cooking_Appliance,1024,3,2,243.43
868,au,20220603,HA,Refrigerator,3834,90,3,2228.56
869,au,20220603,HA,Vacuum_Cleaner,992,5,3,1592.93
870,au,20220603,HA,Washer,2158,14,5,2675.82
871,au,20220603,HA,Washer_Dryer,317,9,3,577.67
872,au,20220603,HE,TV,4878,58,14,5386.42
873,au,20220604,BS,IT_Monitor,1809,14,5,3669.83
874,au,20220604,HA,Dishwasher,559,2,2,871.33
875,au,20220604,HA,Refrigerator,4058,80,7,3027.44
876,au,20220604,HA,Vacuum_Cleaner,1073,2,2,689.72
877,au,20220604,HA,Washer_Dryer,324,6,2,288.83
878,au,20220604,HE,TV,5362,41,13,9920.82
879,au,20220605,BS,IT_Monitor,1608,17,2,1158.23
880,au,20220605,HA,Dryer,679,13,7,8520.12
881,au,20220605,HA,Refrigerator,4626,76,5,5412.5
882,au,20220605,HE,TV,5404,56,31,4726.64
883,au,20220606,BS,IT_Laptop,2305,59,2,3091.2
884,au,20220606,BS,IT_Monitor,1421,9,3,2511.6
885,au,20220606,HA,Dishwasher,695,2,2,750.58
886,au,20220606,HA,Dryer,542,6,2,1090.61
887,au,20220606,HA,Refrigerator,4280,86,3,1259.66
888,au,20220606,HA,Vacuum_Cleaner,947,3,2,806.61
889,au,20220606,HA,Washer,2452,12,3,1926.2
890,au,20220606,HE,TV,5418,49,19,11670.25
891,au,20220607,BS,IT_Laptop,2152,37,2,3091.2
892,au,20220607,BS,IT_Monitor,1364,19,2,502.32
893,au,20220607,HA,Dishwasher,569,5,2,818.2
894,au,20220607,HA,Dryer,541,6,5,4952.68
895,au,20220607,HA,Refrigerator,4185,86,5,3704.61
896,au,20220607,HA,Washer,2551,28,10,4242.67
897,au,20220607,HE,Audio_CAV,857,17,3,1398.77
898,au,20220607,HE,TV,4903,54,12,1326.32
899,au,20220608,BS,IT_Laptop,1634,45,6,12364.8
900,au,20220608,HA,Cooking_Appliance,969,9,3,658.81
901,au,20220608,HA,Dryer,458,13,2,2027.63
902,au,20220608,HA,Refrigerator,3978,79,5,5085.99
903,au,20220608,HA,Vacuum_Cleaner,787,0,2,806.61
904,au,20220608,HA,Washer,2040,12,3,1977.4
905,au,20220608,HE,TV,4445,44,17,4218.52
906,au,20220609,BS,IT_Laptop,1393,24,5,6182.4
907,au,20220609,BS,IT_Monitor,1263,7,2,1255.8
908,au,20220609,HA,Cooking_Appliance,1070,13,5,826.9
909,au,20220609,HA,Dishwasher,573,5,6,4747.89
910,au,20220609,HA,Dryer,398,9,2,2027.63
911,au,20220609,HA,Refrigerator,3610,89,6,11788.1
912,au,20220609,HA,Washer,2053,6,3,2365.73
913,au,20220609,HA,Washer_Dryer,257,7,2,288.83
914,au,20220609,HE,Audio_CAV,878,9,2,1786.13
915,au,20220609,HE,TV,5838,44,19,26450.05
916,au,20220610,BS,IT_Monitor,1431,13,2,1255.8
917,au,20220610,HA,Dryer,398,2,2,1219.09
918,au,20220610,HA,Refrigerator,3758,98,2,1958.08
919,au,20220610,HE,Audio_CAV,864,20,5,1813.18
920,au,20220610,HE,TV,5589,62,10,1415.19
921,au,20220611,BS,IT_Monitor,1420,9,2,1255.8
922,au,20220611,HA,Refrigerator,3876,73,2,3320.14
923,au,20220611,HE,TV,5203,41,16,10322.68
924,au,20220612,BS,IT_Laptop,1116,20,2,3091.2
925,au,20220612,HA,Cooking_Appliance,1241,16,2,259.85
926,au,20220612,HA,Dryer,525,6,2,1203.64
927,au,20220612,HA,Refrigerator,4056,84,2,1109.93
928,au,20220612,HA,Vacuum_Cleaner,952,2,2,771.83
929,au,20220612,HA,Washer,3002,7,2,864.57
930,au,20220612,HE,TV,5522,33,12,463.68
931,au,20220613,BS,IT_Laptop,1048,23,7,15456.0
932,au,20220613,BS,IT_Monitor,1518,14,3,2511.6
933,au,20220613,HA,Cooking_Appliance,1185,9,2,212.52
934,au,20220613,HA,Refrigerator,4105,79,5,2565.7
935,au,20220613,HA,Washer_Dryer,377,7,2,2124.23
936,au,20220613,HE,Audio_CAV,1048,16,2,153.59
937,au,20220613,HE,TV,4958,52,19,753.48
938,au,20220614,BS,Monitor,972,2,2,356.45
939,au,20220614,HA,Dishwasher,572,7,3,1501.16
940,au,20220614,HA,Dryer,465,10,3,2366.7
941,au,20220614,HA,Refrigerator,3605,93,5,1629.64
942,au,20220614,HA,Vacuum_Cleaner,836,13,5,1884.67
943,au,20220614,HA,Washer,2603,26,5,2108.78
944,au,20220614,HA,Washer_Dryer,350,3,2,1260.63
945,au,20220614,HE,Audio_CAV,912,13,2,545.79
946,au,20220614,HE,TV,4069,41,13,4384.67
947,au,20220615,BS,Monitor,1034,2,2,1920.41
948,au,20220615,HA,Cooking_Appliance,1132,9,2,308.15
949,au,20220615,HA,Dishwasher,539,2,2,1156.3
950,au,20220615,HA,Refrigerator,3680,91,6,5689.74
951,au,20220615,HA,Washer,2462,14,6,5151.68
952,au,20220615,HA,Washer_Dryer,278,9,5,2689.34
953,au,20220615,HE,TV,3953,31,9,11937.83
954,au,20220616,HA,Cooking_Appliance,1073,16,6,1127.32
955,au,20220616,HA,Dishwasher,507,5,2,1122.49
956,au,20220616,HA,Refrigerator,3381,94,7,10853.01
957,au,20220616,HA,Vacuum_Cleaner,721,7,5,1768.75
958,au,20220616,HA,Washer,2523,12,3,2033.43
959,au,20220616,HE,TV,4289,45,13,7288.47
960,au,20220617,BS,IT_Monitor,1840,21,2,1255.8
961,au,20220617,BS,Monitor,843,5,3,936.05
962,au,20220617,HA,Refrigerator,3430,80,3,53.13
963,au,20220617,HA,Vacuum_Cleaner,808,2,2,689.72
964,au,20220617,HA,Washer,2144,9,3,5939.93
965,au,20220617,HE,TV,4413,55,19,2865.16
966,au,20220618,BS,IT_Laptop,360,6,2,579.6
